,DB12582,1437,-1,编号,数字部分,新编号
7248,DB09130,4495,1,352,09130,352
7249,DB09130,27122,1,352,09130,352
7250,DB09130,8812,-1,352,09130,352
7251,DB09130,23176,-1,352,09130,352
7252,DB09130,1795,1,352,09130,352
7253,DB09130,155066,-1,352,09130,352
7254,DB09130,8942,1,352,09130,352
7255,DB09130,56650,1,352,09130,352
7256,DB09130,4616,-1,352,09130,352
7257,DB09130,7756,1,352,09130,352
7258,DB09130,3576,1,352,09130,352
7259,DB09130,4134,-1,352,09130,352
7260,DB09130,196483,-1,352,09130,352
7261,DB09130,4194,1,352,09130,352
7262,DB09130,3337,-1,352,09130,352
7263,DB09130,23277,-1,352,09130,352
7264,DB09130,3337,-1,352,09130,352
7265,DB09130,5608,-1,352,09130,352
7266,DB09130,5565,1,352,09130,352
7267,DB09130,6434,-1,352,09130,352
7268,DB09130,5606,-1,352,09130,352
7269,DB09130,3320,-1,352,09130,352
7270,DB09130,7750,1,352,09130,352
7271,DB09130,59,1,352,09130,352
7272,DB09130,7915,-1,352,09130,352
7273,DB09130,26140,1,352,09130,352
7274,DB09130,64710,-1,352,09130,352
7275,DB09130,3096,1,352,09130,352
7276,DB09130,4628,-1,352,09130,352
7277,DB09130,54919,-1,352,09130,352
7278,DB09130,3339,-1,352,09130,352
7279,DB09130,7538,-1,352,09130,352
7280,DB09130,757,1,352,09130,352
7281,DB09130,5454,-1,352,09130,352
7282,DB09130,25777,1,352,09130,352
7283,DB09130,79754,-1,352,09130,352
7284,DB09130,10616,1,352,09130,352
7285,DB09130,10492,-1,352,09130,352
7286,DB09130,928,1,352,09130,352
7287,DB09130,3800,-1,352,09130,352
7288,DB09130,9133,-1,352,09130,352
7289,DB09130,6879,-1,352,09130,352
7290,DB09130,80232,1,352,09130,352
7291,DB09130,3162,1,352,09130,352
7292,DB09130,55279,1,352,09130,352
7293,DB09130,4084,-1,352,09130,352
7294,DB09130,2673,1,352,09130,352
7295,DB09130,79366,-1,352,09130,352
7296,DB09130,79929,-1,352,09130,352
7297,DB09130,23237,-1,352,09130,352
7298,DB09130,4082,-1,352,09130,352
7299,DB09130,2202,1,352,09130,352
7300,DB09130,1301,1,352,09130,352
7301,DB09130,26275,-1,352,09130,352
7302,DB09130,1852,-1,352,09130,352
7303,DB09130,6827,-1,352,09130,352
7304,DB09130,10923,-1,352,09130,352
7305,DB09130,580,-1,352,09130,352
7306,DB09130,8506,1,352,09130,352
7307,DB09130,8638,1,352,09130,352
7308,DB09130,6520,1,352,09130,352
7309,DB09130,26084,-1,352,09130,352
7310,DB09130,4837,1,352,09130,352
7311,DB09130,4499,1,352,09130,352
7312,DB09130,3553,1,352,09130,352
7313,DB09130,3433,1,352,09130,352
7314,DB09130,8744,1,352,09130,352
7315,DB09130,3248,-1,352,09130,352
7316,DB09130,10284,-1,352,09130,352
7317,DB09130,114112,-1,352,09130,352
7318,DB09130,1434,-1,352,09130,352
7319,DB09130,1211,-1,352,09130,352
7320,DB09130,6629,-1,352,09130,352
7321,DB09130,645745,1,352,09130,352
7322,DB09130,80723,1,352,09130,352
7323,DB09130,11193,1,352,09130,352
7324,DB09130,1958,-1,352,09130,352
7325,DB09130,5031,1,352,09130,352
7326,DB09130,55466,-1,352,09130,352
7327,DB09130,3148,-1,352,09130,352
7328,DB09130,5292,1,352,09130,352
7329,DB09130,1123,-1,352,09130,352
7330,DB09130,2030,-1,352,09130,352
7331,DB09130,6546,-1,352,09130,352
7332,DB09130,5623,-1,352,09130,352
7333,DB09130,9550,-1,352,09130,352
7334,DB09130,22998,1,352,09130,352
7335,DB09130,4504,-1,352,09130,352
7336,DB09130,1824,-1,352,09130,352
7337,DB09130,10712,-1,352,09130,352
7338,DB09130,467,-1,352,09130,352
7339,DB09130,3177,-1,352,09130,352
7340,DB09130,6876,1,352,09130,352
7341,DB09130,10214,1,352,09130,352
7342,DB09130,9871,1,352,09130,352
7343,DB09130,2539,-1,352,09130,352
7344,DB09130,871,1,352,09130,352
7345,DB09130,7095,-1,352,09130,352
7346,DB09130,4322,-1,352,09130,352
7347,DB09130,9352,-1,352,09130,352
7348,DB09130,5154,1,352,09130,352
7349,DB09130,5611,-1,352,09130,352
7350,DB09130,23660,-1,352,09130,352
7351,DB09130,1847,-1,352,09130,352
7352,DB09130,83461,-1,352,09130,352
7353,DB09130,306,1,352,09130,352
7354,DB09130,6553,1,352,09130,352
7355,DB09130,4436,-1,352,09130,352
7356,DB09130,6723,-1,352,09130,352
7357,DB09130,1289,1,352,09130,352
7358,DB09130,23213,1,352,09130,352
7359,DB09130,10460,-1,352,09130,352
7360,DB09130,3437,1,352,09130,352
7361,DB09130,57132,-1,352,09130,352
7362,DB09130,5744,1,352,09130,352
7363,DB09130,439921,-1,352,09130,352
7364,DB09130,2734,1,352,09130,352
7365,DB09130,2318,1,352,09130,352
7366,DB09130,9975,1,352,09130,352
7367,DB09130,23429,-1,352,09130,352
7368,DB09130,51337,1,352,09130,352
7369,DB09130,5757,-1,352,09130,352
7370,DB09130,6507,-1,352,09130,352
7371,DB09130,9236,1,352,09130,352
7372,DB09130,53820,-1,352,09130,352
7373,DB09130,55081,-1,352,09130,352
7374,DB09130,4171,-1,352,09130,352
7375,DB09130,55367,-1,352,09130,352
7376,DB09130,80008,1,352,09130,352
7377,DB09130,1545,1,352,09130,352
7378,DB09130,1029,1,352,09130,352
7379,DB09130,23590,-1,352,09130,352
7380,DB09130,7170,-1,352,09130,352
7381,DB09130,283871,-1,352,09130,352
7382,DB09130,3354,-1,352,09130,352
7383,DB09130,50628,-1,352,09130,352
7384,DB09130,9685,1,352,09130,352
7385,DB09130,133,-1,352,09130,352
7386,DB09130,5654,-1,352,09130,352
7387,DB09130,6240,-1,352,09130,352
7388,DB09130,10668,1,352,09130,352
7389,DB09130,3925,1,352,09130,352
7390,DB09130,1850,1,352,09130,352
7391,DB09130,5305,-1,352,09130,352
7392,DB09130,8508,-1,352,09130,352
7393,DB09130,5878,-1,352,09130,352
7394,DB09130,3763,-1,352,09130,352
7395,DB09130,22866,-1,352,09130,352
7396,DB09130,41,-1,352,09130,352
7397,DB09130,8309,-1,352,09130,352
7398,DB09130,51435,-1,352,09130,352
7399,DB09130,6899,-1,352,09130,352
7400,DB09130,55225,-1,352,09130,352
7401,DB09130,55163,-1,352,09130,352
7402,DB09130,8829,1,352,09130,352
7403,DB09130,11169,-1,352,09130,352
7404,DB09130,2959,-1,352,09130,352
7405,DB09130,64089,1,352,09130,352
7406,DB09130,25983,-1,352,09130,352
7407,DB09130,2729,1,352,09130,352
7408,DB09130,3198,1,352,09130,352
7409,DB09130,11167,1,352,09130,352
7410,DB09130,64759,1,352,09130,352
7411,DB09130,715,1,352,09130,352
7412,DB09130,4493,1,352,09130,352
7413,DB09130,9119,-1,352,09130,352
7414,DB09130,79847,-1,352,09130,352
7415,DB09130,2542,-1,352,09130,352
7416,DB09130,9886,-1,352,09130,352
7417,DB09130,5611,-1,352,09130,352
7418,DB09130,347733,-1,352,09130,352
7419,DB09130,4152,1,352,09130,352
7420,DB09130,118491,1,352,09130,352
7421,DB09130,54859,-1,352,09130,352
7422,DB09130,23097,1,352,09130,352
7423,DB09130,24137,-1,352,09130,352
7424,DB09130,360,1,352,09130,352
7425,DB09130,9936,-1,352,09130,352
7426,DB09130,2483,-1,352,09130,352
7427,DB09130,51073,-1,352,09130,352
7428,DB09130,332,-1,352,09130,352
7429,DB09130,4843,1,352,09130,352
7430,DB09130,120227,1,352,09130,352
7431,DB09130,6652,-1,352,09130,352
7432,DB09130,10775,-1,352,09130,352
7433,DB09130,11051,-1,352,09130,352
7434,DB09130,9971,1,352,09130,352
7435,DB09130,85002,-1,352,09130,352
7436,DB09130,637,-1,352,09130,352
7437,DB09130,26050,-1,352,09130,352
7438,DB09130,8887,1,352,09130,352
7439,DB09130,55844,1,352,09130,352
7440,DB09130,3915,1,352,09130,352
7441,DB09130,11230,1,352,09130,352
7442,DB09130,9262,1,352,09130,352
7443,DB09130,4609,-1,352,09130,352
7444,DB09130,7764,1,352,09130,352
7445,DB09130,8334,1,352,09130,352
7446,DB09130,4842,1,352,09130,352
7447,DB09130,92482,1,352,09130,352
7448,DB09130,9824,-1,352,09130,352
7449,DB09130,5087,-1,352,09130,352
7450,DB09130,701,-1,352,09130,352
7451,DB09130,8408,1,352,09130,352
7452,DB09130,79005,-1,352,09130,352
7453,DB09130,3934,1,352,09130,352
7454,DB09130,4507,-1,352,09130,352
7455,DB09130,11041,-1,352,09130,352
7456,DB09130,5801,1,352,09130,352
7457,DB09130,28984,-1,352,09130,352
7458,DB09130,6449,-1,352,09130,352
7459,DB09130,112399,1,352,09130,352
7460,DB09130,55290,-1,352,09130,352
7461,DB09130,10170,1,352,09130,352
7462,DB09130,1983,1,352,09130,352
7463,DB09130,94081,-1,352,09130,352
7464,DB09130,10714,-1,352,09130,352
7465,DB09130,5245,-1,352,09130,352
7466,DB09130,8726,-1,352,09130,352
7467,DB09130,9643,1,352,09130,352
7468,DB09130,29763,-1,352,09130,352
7469,DB09130,23180,1,352,09130,352
7470,DB09130,10841,-1,352,09130,352
7471,DB09130,3301,-1,352,09130,352
7472,DB09130,408,-1,352,09130,352
7473,DB09130,11100,-1,352,09130,352
7474,DB09130,51454,1,352,09130,352
7475,DB09130,8540,-1,352,09130,352
7476,DB09130,2354,-1,352,09130,352
7477,DB09130,627,1,352,09130,352
7478,DB09130,29074,-1,352,09130,352
7479,DB09130,727,-1,352,09130,352
7480,DB09130,9570,-1,352,09130,352
7481,DB09130,4682,-1,352,09130,352
7482,DB09130,4803,1,352,09130,352
7483,DB09130,23464,-1,352,09130,352
7484,DB09130,7414,1,352,09130,352
7485,DB09130,4502,1,352,09130,352
7486,DB09130,26511,1,352,09130,352
7487,DB09130,54532,1,352,09130,352
7488,DB09130,79019,-1,352,09130,352
7489,DB09130,6884,-1,352,09130,352
7490,DB09130,9249,1,352,09130,352
7491,DB09130,6303,-1,352,09130,352
7492,DB09130,538,1,352,09130,352
7493,DB09130,3357,1,352,09130,352
7494,DB09130,11147,1,352,09130,352
7495,DB09130,197320,-1,352,09130,352
7496,DB09130,64121,1,352,09130,352
7497,DB09130,23253,1,352,09130,352
7498,DB09130,26099,-1,352,09130,352
7499,DB09130,55110,-1,352,09130,352
7500,DB09130,961,1,352,09130,352
7501,DB09130,1113,-1,352,09130,352
7502,DB09130,890,-1,352,09130,352
7503,DB09130,6502,-1,352,09130,352
7504,DB09130,1869,-1,352,09130,352
7505,DB09130,26030,-1,352,09130,352
7506,DB09130,2642,-1,352,09130,352
7507,DB09130,8870,1,352,09130,352
7508,DB09130,6209,-1,352,09130,352
7509,DB09130,10874,-1,352,09130,352
7510,DB09130,8796,1,352,09130,352
7511,DB09130,5725,-1,352,09130,352
7512,DB09130,10742,-1,352,09130,352
7513,DB09130,1844,-1,352,09130,352
7514,DB09130,6697,-1,352,09130,352
7515,DB09130,9830,-1,352,09130,352
7516,DB09130,54541,1,352,09130,352
7517,DB09130,6515,1,352,09130,352
7518,DB09130,1191,1,352,09130,352
7519,DB09130,10061,1,352,09130,352
7520,DB09130,1690,-1,352,09130,352
7521,DB09130,8649,-1,352,09130,352
7522,DB09130,189,-1,352,09130,352
7523,DB09130,57418,-1,352,09130,352
7524,DB09130,51022,-1,352,09130,352
7525,DB09130,528,1,352,09130,352
7526,DB09130,3988,-1,352,09130,352
7527,DB09130,26353,-1,352,09130,352
7528,DB09130,6446,1,352,09130,352
7529,DB09130,3675,1,352,09130,352
7530,DB09130,444,1,352,09130,352
7531,DB09130,55684,-1,352,09130,352
7532,DB09130,2353,-1,352,09130,352
7533,DB09130,7422,1,352,09130,352
7534,DB09130,9169,1,352,09130,352
7535,DB09130,3482,1,352,09130,352
7536,DB09130,8754,1,352,09130,352
7537,DB09130,55034,1,352,09130,352
7538,DB09130,8483,-1,352,09130,352
7539,DB09130,8854,-1,352,09130,352
7540,DB09130,27101,-1,352,09130,352
7541,DB09130,2149,-1,352,09130,352
7542,DB09130,4314,-1,352,09130,352
7543,DB09130,10656,-1,352,09130,352
7544,DB09130,6687,1,352,09130,352
7545,DB09130,5787,1,352,09130,352
7546,DB09130,7057,1,352,09130,352
7547,DB09130,5774,-1,352,09130,352
7548,DB09130,4217,-1,352,09130,352
7549,DB09130,1490,1,352,09130,352
7550,DB09130,27345,-1,352,09130,352
7551,DB09130,84733,-1,352,09130,352
7552,DB09130,3685,1,352,09130,352
7553,DB09130,10808,-1,352,09130,352
7554,DB09130,5106,1,352,09130,352
7555,DB09130,79174,-1,352,09130,352
7556,DB09130,9853,1,352,09130,352
7557,DB09130,8677,-1,352,09130,352
7558,DB09130,55954,-1,352,09130,352
7559,DB09130,10514,-1,352,09130,352
7560,DB09130,23598,-1,352,09130,352
7561,DB09130,6513,1,352,09130,352
7562,DB09130,6462,-1,352,09130,352
7563,DB09130,3423,1,352,09130,352
7564,DB09130,51002,-1,352,09130,352
7565,DB09130,84823,-1,352,09130,352
7566,DB09130,1026,1,352,09130,352
7567,DB09130,10202,-1,352,09130,352
7568,DB09130,1509,1,352,09130,352
7569,DB09130,1051,1,352,09130,352
7570,DB09130,286451,1,352,09130,352
7571,DB09130,26292,-1,352,09130,352
7572,DB09130,83716,-1,352,09130,352
7573,DB09130,51514,-1,352,09130,352
7574,DB09130,125058,-1,352,09130,352
7575,DB09130,800,1,352,09130,352
7576,DB09130,2021,-1,352,09130,352
7577,DB09130,9662,1,352,09130,352
7578,DB09130,3162,1,352,09130,352
7579,DB09130,57007,1,352,09130,352
7580,DB09130,2644,-1,352,09130,352
7581,DB09130,388,-1,352,09130,352
7582,DB09130,316,1,352,09130,352
7583,DB09130,55207,1,352,09130,352
7584,DB09130,80775,-1,352,09130,352
7585,DB09130,54962,-1,352,09130,352
7586,DB09130,1843,1,352,09130,352
7587,DB09130,4288,-1,352,09130,352
7588,DB09130,7071,-1,352,09130,352
7589,DB09130,6713,-1,352,09130,352
7590,DB09130,1809,-1,352,09130,352
7591,DB09130,54982,-1,352,09130,352
7592,DB09130,80763,1,352,09130,352
7593,DB09130,3162,1,352,09130,352
7594,DB09130,22861,1,352,09130,352
7595,DB09130,56474,-1,352,09130,352
7596,DB09130,7980,-1,352,09130,352
7597,DB09130,10952,-1,352,09130,352
7598,DB09130,1964,-1,352,09130,352
7599,DB09130,7425,-1,352,09130,352
7600,DB09130,29948,1,352,09130,352
7601,DB09130,204,-1,352,09130,352
7602,DB09130,8851,-1,352,09130,352
7603,DB09130,79833,-1,352,09130,352
7604,DB09130,4494,1,352,09130,352
7605,DB09130,23654,1,352,09130,352
7606,DB09130,80020,-1,352,09130,352
7607,DB09130,8345,1,352,09130,352
7608,DB09130,55937,-1,352,09130,352
7609,DB09130,2520,1,352,09130,352
7610,DB09130,1390,1,352,09130,352
7611,DB09130,10998,-1,352,09130,352
7612,DB09130,10962,1,352,09130,352
7613,DB09130,10307,1,352,09130,352
7614,DB09130,83743,-1,352,09130,352
7615,DB09130,6347,1,352,09130,352
7616,DB09130,6809,-1,352,09130,352
7617,DB09130,55210,-1,352,09130,352
7618,DB09130,79739,1,352,09130,352
7619,DB09130,10129,1,352,09130,352
7620,DB09130,9114,-1,352,09130,352
7621,DB09130,1429,-1,352,09130,352
7622,DB09130,351,-1,352,09130,352
7623,DB09130,8644,1,352,09130,352
7624,DB09130,3305,-1,352,09130,352
7625,DB09130,3955,-1,352,09130,352
7626,DB09130,23395,-1,352,09130,352
7627,DB09130,23657,1,352,09130,352
7628,DB09130,5557,-1,352,09130,352
7629,DB09130,10605,-1,352,09130,352
7630,DB09130,1662,1,352,09130,352
7631,DB09130,1404,-1,352,09130,352
7632,DB09130,3184,-1,352,09130,352
7633,DB09130,55916,-1,352,09130,352
7634,DB09130,2935,-1,352,09130,352
7635,DB09130,10205,-1,352,09130,352
7636,DB09130,26118,1,352,09130,352
7637,DB09130,10252,-1,352,09130,352
7638,DB09130,10209,1,352,09130,352
7639,DB09130,3326,-1,352,09130,352
7640,DB09130,9422,1,352,09130,352
7641,DB09130,23099,-1,352,09130,352
7642,DB09130,57405,-1,352,09130,352
7643,DB09130,83716,-1,352,09130,352
7644,DB09130,79718,-1,352,09130,352
7645,DB09130,4131,1,352,09130,352
7646,DB09130,3273,1,352,09130,352
7647,DB09130,2729,1,352,09130,352
7648,DB09130,716,1,352,09130,352
7649,DB09130,55635,-1,352,09130,352
7650,DB09130,142684,-1,352,09130,352
7651,DB09130,7296,1,352,09130,352
7652,DB09130,116039,-1,352,09130,352
7653,DB09130,1645,1,352,09130,352
7654,DB09130,8609,1,352,09130,352
7655,DB09130,55958,1,352,09130,352
7656,DB09130,10160,-1,352,09130,352
7657,DB09130,23329,-1,352,09130,352
7658,DB09130,8654,1,352,09130,352
7659,DB09130,9990,1,352,09130,352
7660,DB09130,57669,1,352,09130,352
7661,DB09130,25879,-1,352,09130,352
7662,DB09130,23463,-1,352,09130,352
7663,DB09130,9787,-1,352,09130,352
7664,DB09130,90362,1,352,09130,352
7665,DB09130,57088,1,352,09130,352
7666,DB09130,5713,1,352,09130,352
7667,DB09130,6302,1,352,09130,352
7668,DB09130,51111,1,352,09130,352
7669,DB09130,590,1,352,09130,352
7670,DB09130,9715,-1,352,09130,352
7671,DB09130,3575,1,352,09130,352
7672,DB09130,80176,1,352,09130,352
7673,DB09130,4149,1,352,09130,352
7674,DB09130,4753,-1,352,09130,352
7675,DB09130,5058,-1,352,09130,352
7676,DB09130,6756,1,352,09130,352
7677,DB09130,84288,1,352,09130,352
7678,DB09130,6447,1,352,09130,352
7679,DB09130,58528,-1,352,09130,352
7680,DB09130,7381,-1,352,09130,352
7681,DB09130,9510,-1,352,09130,352
7682,DB09130,3920,1,352,09130,352
7683,DB09130,1842,1,352,09130,352
7684,DB09130,24146,1,352,09130,352
7685,DB09130,5982,-1,352,09130,352
7686,DB09130,5277,1,352,09130,352
7687,DB09130,51278,-1,352,09130,352
7688,DB09130,7538,-1,352,09130,352
7689,DB09130,64285,1,352,09130,352
7690,DB09130,10940,-1,352,09130,352
7691,DB09130,79817,-1,352,09130,352
7692,DB09130,3106,1,352,09130,352
7693,DB09130,10631,1,352,09130,352
7694,DB09130,123,1,352,09130,352
7695,DB09130,10481,-1,352,09130,352
7696,DB09130,4502,1,352,09130,352
7697,DB09130,84981,1,352,09130,352
7698,DB09130,8821,1,352,09130,352
7699,DB09130,10267,-1,352,09130,352
7700,DB09130,3693,1,352,09130,352
7701,DB09130,55432,1,352,09130,352
7702,DB09130,3491,1,352,09130,352
7703,DB09130,7188,-1,352,09130,352
7704,DB09130,8878,1,352,09130,352
7705,DB09130,3192,-1,352,09130,352
7706,DB09130,558,1,352,09130,352
7707,DB09130,9180,1,352,09130,352
7708,DB09130,6837,-1,352,09130,352
7709,DB09130,51474,1,352,09130,352
7710,DB09130,3134,1,352,09130,352
7711,DB09130,23051,1,352,09130,352
7712,DB09130,23446,1,352,09130,352
7713,DB09130,1993,-1,352,09130,352
7714,DB09130,432,-1,352,09130,352
7715,DB09130,11004,-1,352,09130,352
7716,DB09130,55601,1,352,09130,352
7717,DB09130,7490,-1,352,09130,352
7718,DB09130,55796,-1,352,09130,352
7719,DB09130,4154,1,352,09130,352
7720,DB09130,7163,-1,352,09130,352
7721,DB09130,64151,-1,352,09130,352
7722,DB09130,7584,-1,352,09130,352
7723,DB09130,79720,-1,352,09130,352
7724,DB09130,5768,1,352,09130,352
7725,DB09130,9882,-1,352,09130,352
7726,DB09130,3303,1,352,09130,352
7727,DB09130,440,1,352,09130,352
7728,DB09130,81631,-1,352,09130,352
7729,DB09130,26471,1,352,09130,352
7730,DB09130,57088,1,352,09130,352
7731,DB09130,7280,-1,352,09130,352
7732,DB09130,2189,-1,352,09130,352
7733,DB09130,55825,1,352,09130,352
7734,DB09130,3280,-1,352,09130,352
7735,DB09130,51548,-1,352,09130,352
7736,DB09130,64061,-1,352,09130,352
7737,DB09130,2495,1,352,09130,352
7738,DB09130,3638,-1,352,09130,352
7739,DB09130,79075,-1,352,09130,352
7740,DB09130,79716,1,352,09130,352
7741,DB09130,6303,-1,352,09130,352
7742,DB09130,1958,-1,352,09130,352
7743,DB09130,2019,-1,352,09130,352
7744,DB09130,51312,1,352,09130,352
7745,DB09130,23468,-1,352,09130,352
7746,DB09130,3598,1,352,09130,352
7747,DB09130,54996,-1,352,09130,352
7748,DB09130,23071,1,352,09130,352
7749,DB09130,84060,-1,352,09130,352
7750,DB09130,8614,1,352,09130,352
7751,DB09130,10300,-1,352,09130,352
7752,DB09130,1382,-1,352,09130,352
7753,DB09130,6000,1,352,09130,352
7754,DB09130,29968,1,352,09130,352
7755,DB09130,6169,-1,352,09130,352
7756,DB09130,3320,-1,352,09130,352
7757,DB09130,146909,-1,352,09130,352
7758,DB09130,2521,-1,352,09130,352
7759,DB09130,23645,-1,352,09130,352
7760,DB09130,8842,1,352,09130,352
7761,DB09130,3600,1,352,09130,352
7762,DB09130,16,1,352,09130,352
7763,DB09130,4638,1,352,09130,352
7764,DB09130,9536,1,352,09130,352
7765,DB09130,29087,-1,352,09130,352
7766,DB09130,22929,-1,352,09130,352
7767,DB09130,79077,-1,352,09130,352
7768,DB09130,8623,1,352,09130,352
7769,DB09130,1028,-1,352,09130,352
7770,DB09130,4237,1,352,09130,352
7771,DB09130,1183,1,352,09130,352
7772,DB09130,79844,1,352,09130,352
7773,DB09130,4891,-1,352,09130,352
7774,DB09130,7079,1,352,09130,352
7775,DB09130,10535,-1,352,09130,352
7776,DB09130,6632,-1,352,09130,352
7777,DB09130,4189,1,352,09130,352
7778,DB09130,9076,1,352,09130,352
7779,DB09130,3832,-1,352,09130,352
7780,DB09130,266977,-1,352,09130,352
7781,DB09130,64087,-1,352,09130,352
7782,DB09130,79838,-1,352,09130,352
7783,DB09130,3475,1,352,09130,352
7784,DB09130,57142,1,352,09130,352
7785,DB09130,23461,1,352,09130,352
7786,DB09130,27113,1,352,09130,352
7787,DB09130,55388,-1,352,09130,352
7788,DB09130,55466,-1,352,09130,352
7789,DB09130,1410,1,352,09130,352
7790,DB09130,3572,1,352,09130,352
7791,DB09130,5228,1,352,09130,352
7792,DB09130,51337,1,352,09130,352
7793,DB09130,64418,1,352,09130,352
7794,DB09130,1786,-1,352,09130,352
7795,DB09130,1317,1,352,09130,352
7796,DB09130,95681,-1,352,09130,352
7797,DB09130,1687,1,352,09130,352
7798,DB09130,400410,1,352,09130,352
7799,DB09130,80201,1,352,09130,352
7800,DB09130,54906,-1,352,09130,352
7801,DB09130,55129,1,352,09130,352
7802,DB09130,4913,-1,352,09130,352
7803,DB09130,1121,1,352,09130,352
7804,DB09130,3312,-1,352,09130,352
7805,DB09130,60673,-1,352,09130,352
7806,DB09130,26137,1,352,09130,352
7807,DB09130,4088,1,352,09130,352
7808,DB09130,3037,-1,352,09130,352
7809,DB09130,8704,-1,352,09130,352
7810,DB09130,4998,-1,352,09130,352
7811,DB09130,6426,-1,352,09130,352
7812,DB09130,5054,1,352,09130,352
7813,DB09130,51108,-1,352,09130,352
7814,DB09130,9173,1,352,09130,352
7815,DB09130,56647,-1,352,09130,352
7816,DB09130,51526,1,352,09130,352
7817,DB09130,6573,-1,352,09130,352
7818,DB09130,9619,1,352,09130,352
7819,DB09130,2538,-1,352,09130,352
7820,DB09130,10724,1,352,09130,352
7821,DB09130,283131,1,352,09130,352
7822,DB09130,8739,-1,352,09130,352
7823,DB09130,10443,1,352,09130,352
7824,DB09130,6542,-1,352,09130,352
7825,DB09130,9538,-1,352,09130,352
7826,DB09130,7480,-1,352,09130,352
7827,DB09130,3337,-1,352,09130,352
7828,DB09130,11118,1,352,09130,352
7829,DB09130,10202,-1,352,09130,352
7830,DB09130,1506,-1,352,09130,352
7831,DB09130,24144,-1,352,09130,352
7832,DB09130,3162,1,352,09130,352
7833,DB09130,6382,-1,352,09130,352
7834,DB09130,22849,1,352,09130,352
7835,DB09130,23648,-1,352,09130,352
7836,DB09130,7436,1,352,09130,352
7837,DB09130,5422,-1,352,09130,352
7838,DB09130,1948,1,352,09130,352
7839,DB09130,2224,-1,352,09130,352
7840,DB09130,23710,1,352,09130,352
7841,DB09130,79017,-1,352,09130,352
7842,DB09130,10609,1,352,09130,352
7843,DB09130,4502,1,352,09130,352
7844,DB09130,6450,1,352,09130,352
7845,DB09130,51026,1,352,09130,352
7846,DB09130,26011,-1,352,09130,352
7847,DB09130,79085,-1,352,09130,352
7848,DB09130,5734,-1,352,09130,352
7849,DB09130,10403,-1,352,09130,352
7850,DB09130,27101,-1,352,09130,352
7851,DB09130,27147,-1,352,09130,352
7852,DB09130,51129,-1,352,09130,352
7853,DB09130,11098,1,352,09130,352
7854,DB09130,7102,1,352,09130,352
7855,DB09130,7422,1,352,09130,352
7856,DB09130,116496,1,352,09130,352
